"id_11km","id_55km","id_111km","id_222km"
101092,4064,1042,268
101093,4064,1042,268
101094,4064,1042,268
101095,4064,1042,268
101096,4064,1042,268
101097,4065,1043,269
101098,4065,1043,269
101099,4065,1043,269
101100,4065,1043,269
101101,4065,1043,269
101102,4066,1043,269
101103,4066,1043,269
101104,4066,1043,269
101105,4066,1043,269
101106,4066,1043,269
101107,4067,1044,269
101108,4067,1044,269
101109,4067,1044,269
101110,4067,1044,269
101111,4067,1044,269
101112,4068,1044,269
101113,4068,1044,269
101114,4068,1044,269
101115,4068,1044,269
101116,4068,1044,269
101117,4069,1045,270
101118,4069,1045,270
101119,4069,1045,270
101120,4069,1045,270
101121,4069,1045,270
101122,4070,1045,270
101123,4070,1045,270
101124,4070,1045,270
101125,4070,1045,270
101126,4070,1045,270
101127,4071,1046,270
101128,4071,1046,270
101129,4071,1046,270
101130,4071,1046,270
101131,4071,1046,270
101132,4072,1046,270
101133,4072,1046,270
101134,4072,1046,270
101135,4072,1046,270
101136,4072,1046,270
101137,4073,1047,271
101138,4073,1047,271
101139,4073,1047,271
101140,4073,1047,271
101141,4073,1047,271
101142,4074,1047,271
101143,4074,1047,271
101144,4074,1047,271
101145,4074,1047,271
101404,4036,1028,261
101405,4036,1028,261
101406,4036,1028,261
101407,4036,1028,261
101408,4036,1028,261
101409,4037,1029,262
101410,4037,1029,262
101411,4037,1029,262
101412,4037,1029,262
101413,4037,1029,262
101414,4038,1029,262
101415,4038,1029,262
101416,4038,1029,262
101417,4038,1029,262
101418,4038,1029,262
101419,4039,1030,262
101420,4039,1030,262
101421,4039,1030,262
101422,4039,1030,262
101423,4039,1030,262
101424,4040,1030,262
101425,4040,1030,262
101426,4040,1030,262
101427,4040,1030,262
101428,4040,1030,262
101429,4041,1031,263
101430,4041,1031,263
101431,4041,1031,263
101432,4041,1031,263
101433,4041,1031,263
101434,4042,1031,263
101435,4042,1031,263
101436,4042,1031,263
101437,4042,1031,263
101438,4042,1031,263
101439,4043,1032,263
101440,4043,1032,263
101441,4043,1032,263
101442,4043,1032,263
101443,4043,1032,263
101444,4044,1032,263
101445,4044,1032,263
101446,4044,1032,263
101447,4044,1032,263
101448,4044,1032,263
101449,4045,1033,264
101450,4045,1033,264
101451,4045,1033,264
101452,4045,1033,264
101453,4045,1033,264
101454,4046,1033,264
101455,4046,1033,264
101456,4046,1033,264
101457,4046,1033,264
101458,4046,1033,264
101459,4047,1034,264
101460,4047,1034,264
101461,4047,1034,264
101462,4047,1034,264
101463,4047,1034,264
101464,4048,1034,264
101465,4048,1034,264
101466,4048,1034,264
101467,4048,1034,264
101468,4048,1034,264
101469,4049,1035,265
101470,4049,1035,265
101471,4049,1035,265
101472,4049,1035,265
101473,4049,1035,265
101474,4050,1035,265
101475,4050,1035,265
101476,4050,1035,265
101477,4050,1035,265
101478,4050,1035,265
101479,4051,1036,265
101480,4051,1036,265
101481,4051,1036,265
101482,4051,1036,265
101483,4051,1036,265
101484,4052,1036,265
101485,4052,1036,265
101486,4052,1036,265
101487,4052,1036,265
101488,4052,1036,265
101489,4053,1037,266
101490,4053,1037,266
101491,4053,1037,266
101492,4053,1037,266
101493,4053,1037,266
101494,4054,1037,266
101495,4054,1037,266
101496,4054,1037,266
101497,4054,1037,266
101498,4054,1037,266
101499,4055,1038,266
101500,4055,1038,266
101501,4055,1038,266
101502,4055,1038,266
101503,4055,1038,266
101504,4056,1038,266
101505,4056,1038,266
101506,4056,1038,266
101507,4056,1038,266
101508,4056,1038,266
101509,4057,1039,267
101510,4057,1039,267
101511,4057,1039,267
101512,4057,1039,267
101513,4057,1039,267
101514,4058,1039,267
101515,4058,1039,267
101516,4058,1039,267
101517,4058,1039,267
101518,4058,1039,267
101519,4059,1040,267
101520,4059,1040,267
101521,4059,1040,267
101522,4059,1040,267
101523,4059,1040,267
101524,4060,1040,267
101525,4060,1040,267
101526,4060,1040,267
101527,4060,1040,267
101528,4060,1040,267
101529,4061,1041,268
101530,4061,1041,268
101531,4061,1041,268
101532,4061,1041,268
101533,4061,1041,268
101534,4062,1041,268
101535,4062,1041,268
101536,4062,1041,268
101537,4062,1041,268
101538,4062,1041,268
101539,4063,1042,268
101540,4063,1042,268
101541,4063,1042,268
101542,4063,1042,268
101543,4063,1042,268
101544,4064,1042,268
101545,4064,1042,268
101546,4064,1042,268
101547,4064,1042,268
101548,4064,1042,268
101549,4065,1043,269
101550,4065,1043,269
101551,4065,1043,269
101552,4065,1043,269
101553,4065,1043,269
101554,4066,1043,269
101555,4066,1043,269
101556,4066,1043,269
101557,4066,1043,269
101558,4066,1043,269
101559,4067,1044,269
101560,4067,1044,269
101561,4067,1044,269
101562,4067,1044,269
101563,4067,1044,269
101564,4068,1044,269
101565,4068,1044,269
101566,4068,1044,269
101567,4068,1044,269
101568,4068,1044,269
101569,4069,1045,270
101570,4069,1045,270
101571,4069,1045,270
101572,4069,1045,270
101573,4069,1045,270
101574,4070,1045,270
101575,4070,1045,270
101576,4070,1045,270
101577,4070,1045,270
101578,4070,1045,270
101579,4071,1046,270
101580,4071,1046,270
101581,4071,1046,270
101582,4071,1046,270
101583,4071,1046,270
101584,4072,1046,270
101585,4072,1046,270
101586,4072,1046,270
101587,4072,1046,270
101588,4072,1046,270
101589,4073,1047,271
101590,4073,1047,271
101591,4073,1047,271
101592,4073,1047,271
101593,4073,1047,271
101594,4074,1047,271
101595,4074,1047,271
101596,4074,1047,271
101857,4127,1028,261
101858,4127,1028,261
101859,4127,1028,261
101860,4127,1028,261
101861,4128,1029,262
101862,4128,1029,262
101863,4128,1029,262
101864,4128,1029,262
101865,4128,1029,262
101866,4129,1029,262
101867,4129,1029,262
101868,4129,1029,262
101869,4129,1029,262
101870,4129,1029,262
101871,4130,1030,262
101872,4130,1030,262
101873,4130,1030,262
101874,4130,1030,262
101875,4130,1030,262
101876,4131,1030,262
101877,4131,1030,262
101878,4131,1030,262
101879,4131,1030,262
101880,4131,1030,262
101881,4132,1031,263
101882,4132,1031,263
101883,4132,1031,263
101884,4132,1031,263
101885,4132,1031,263
101886,4133,1031,263
101887,4133,1031,263
101888,4133,1031,263
101889,4133,1031,263
101890,4133,1031,263
101891,4134,1032,263
101892,4134,1032,263
101893,4134,1032,263
101894,4134,1032,263
101895,4134,1032,263
101896,4135,1032,263
101897,4135,1032,263
101898,4135,1032,263
101899,4135,1032,263
101900,4135,1032,263
101901,4136,1033,264
101902,4136,1033,264
101903,4136,1033,264
101904,4136,1033,264
101905,4136,1033,264
101906,4137,1033,264
101907,4137,1033,264
101908,4137,1033,264
101909,4137,1033,264
101910,4137,1033,264
101911,4138,1034,264
101912,4138,1034,264
101913,4138,1034,264
101914,4138,1034,264
101915,4138,1034,264
101916,4139,1034,264
101917,4139,1034,264
101918,4139,1034,264
101919,4139,1034,264
101920,4139,1034,264
101921,4140,1035,265
101922,4140,1035,265
101923,4140,1035,265
101924,4140,1035,265
101925,4140,1035,265
101926,4141,1035,265
101927,4141,1035,265
101928,4141,1035,265
101929,4141,1035,265
101930,4141,1035,265
101931,4142,1036,265
101932,4142,1036,265
101933,4142,1036,265
101934,4142,1036,265
101935,4142,1036,265
101936,4143,1036,265
101937,4143,1036,265
101938,4143,1036,265
101939,4143,1036,265
101940,4143,1036,265
101941,4144,1037,266
101942,4144,1037,266
101943,4144,1037,266
101944,4144,1037,266
101945,4144,1037,266
101946,4145,1037,266
101947,4145,1037,266
101948,4145,1037,266
101949,4145,1037,266
101950,4145,1037,266
101951,4146,1038,266
101952,4146,1038,266
101953,4146,1038,266
101954,4146,1038,266
101955,4146,1038,266
101956,4147,1038,266
101957,4147,1038,266
101958,4147,1038,266
101959,4147,1038,266
101960,4147,1038,266
101961,4148,1039,267
101962,4148,1039,267
101963,4148,1039,267
101964,4148,1039,267
101965,4148,1039,267
101966,4149,1039,267
101967,4149,1039,267
101968,4149,1039,267
101969,4149,1039,267
101970,4149,1039,267
101971,4150,1040,267
101972,4150,1040,267
101973,4150,1040,267
101974,4150,1040,267
101975,4150,1040,267
101976,4151,1040,267
101977,4151,1040,267
101978,4151,1040,267
101979,4151,1040,267
101980,4151,1040,267
101981,4152,1041,268
101982,4152,1041,268
101983,4152,1041,268
101984,4152,1041,268
101985,4152,1041,268
101986,4153,1041,268
101987,4153,1041,268
101988,4153,1041,268
101989,4153,1041,268
101990,4153,1041,268
101991,4154,1042,268
101992,4154,1042,268
101993,4154,1042,268
101994,4154,1042,268
101995,4154,1042,268
101996,4155,1042,268
101997,4155,1042,268
101998,4155,1042,268
101999,4155,1042,268
102000,4155,1042,268
102001,4156,1043,269
102002,4156,1043,269
102003,4156,1043,269
102004,4156,1043,269
102005,4156,1043,269
102006,4157,1043,269
102007,4157,1043,269
102008,4157,1043,269
102009,4157,1043,269
102010,4157,1043,269
102011,4158,1044,269
102012,4158,1044,269
102013,4158,1044,269
102014,4158,1044,269
102015,4158,1044,269
102016,4159,1044,269
102017,4159,1044,269
102018,4159,1044,269
102019,4159,1044,269
102020,4159,1044,269
102021,4160,1045,270
102022,4160,1045,270
102023,4160,1045,270
102024,4160,1045,270
102025,4160,1045,270
102026,4161,1045,270
102027,4161,1045,270
102028,4161,1045,270
102029,4161,1045,270
102030,4161,1045,270
102031,4162,1046,270
102032,4162,1046,270
102033,4162,1046,270
102034,4162,1046,270
102035,4162,1046,270
102036,4163,1046,270
102037,4163,1046,270
102038,4163,1046,270
102039,4163,1046,270
102040,4163,1046,270
102041,4164,1047,271
102042,4164,1047,271
102043,4164,1047,271
102044,4164,1047,271
102045,4164,1047,271
102046,4165,1047,271
102047,4165,1047,271
102048,4165,1047,271
102310,4127,1028,261
102311,4127,1028,261
102312,4127,1028,261
102313,4128,1029,262
102314,4128,1029,262
102315,4128,1029,262
102316,4128,1029,262
102317,4128,1029,262
102318,4129,1029,262
102319,4129,1029,262
102320,4129,1029,262
102321,4129,1029,262
102322,4129,1029,262
102323,4130,1030,262
102324,4130,1030,262
102325,4130,1030,262
102326,4130,1030,262
102327,4130,1030,262
102328,4131,1030,262
102329,4131,1030,262
102330,4131,1030,262
102331,4131,1030,262
102332,4131,1030,262
102333,4132,1031,263
102334,4132,1031,263
102335,4132,1031,263
102336,4132,1031,263
102337,4132,1031,263
102338,4133,1031,263
102339,4133,1031,263
102340,4133,1031,263
102341,4133,1031,263
102342,4133,1031,263
102343,4134,1032,263
102344,4134,1032,263
102345,4134,1032,263
102346,4134,1032,263
102347,4134,1032,263
102348,4135,1032,263
102349,4135,1032,263
102350,4135,1032,263
102351,4135,1032,263
102352,4135,1032,263
102353,4136,1033,264
102354,4136,1033,264
102355,4136,1033,264
102356,4136,1033,264
102357,4136,1033,264
102358,4137,1033,264
102359,4137,1033,264
102360,4137,1033,264
102361,4137,1033,264
102362,4137,1033,264
102363,4138,1034,264
102364,4138,1034,264
102365,4138,1034,264
102366,4138,1034,264
102367,4138,1034,264
102368,4139,1034,264
102369,4139,1034,264
102370,4139,1034,264
102371,4139,1034,264
102372,4139,1034,264
102373,4140,1035,265
102374,4140,1035,265
102375,4140,1035,265
102376,4140,1035,265
102377,4140,1035,265
102378,4141,1035,265
102379,4141,1035,265
102380,4141,1035,265
102381,4141,1035,265
102382,4141,1035,265
102383,4142,1036,265
102384,4142,1036,265
102385,4142,1036,265
102386,4142,1036,265
102387,4142,1036,265
102388,4143,1036,265
102389,4143,1036,265
102390,4143,1036,265
102391,4143,1036,265
102392,4143,1036,265
102393,4144,1037,266
102394,4144,1037,266
102395,4144,1037,266
102396,4144,1037,266
102397,4144,1037,266
102398,4145,1037,266
102399,4145,1037,266
102400,4145,1037,266
102401,4145,1037,266
102402,4145,1037,266
102403,4146,1038,266
102404,4146,1038,266
102405,4146,1038,266
102406,4146,1038,266
102407,4146,1038,266
102408,4147,1038,266
102409,4147,1038,266
102410,4147,1038,266
102411,4147,1038,266
102412,4147,1038,266
102413,4148,1039,267
102414,4148,1039,267
102415,4148,1039,267
102416,4148,1039,267
102417,4148,1039,267
102418,4149,1039,267
102419,4149,1039,267
102420,4149,1039,267
102421,4149,1039,267
102422,4149,1039,267
102423,4150,1040,267
102424,4150,1040,267
102425,4150,1040,267
102426,4150,1040,267
102427,4150,1040,267
102428,4151,1040,267
102429,4151,1040,267
102430,4151,1040,267
102431,4151,1040,267
102432,4151,1040,267
102433,4152,1041,268
102434,4152,1041,268
102435,4152,1041,268
102436,4152,1041,268
102437,4152,1041,268
102438,4153,1041,268
102439,4153,1041,268
102440,4153,1041,268
102441,4153,1041,268
102442,4153,1041,268
102443,4154,1042,268
102444,4154,1042,268
102445,4154,1042,268
102446,4154,1042,268
102447,4154,1042,268
102448,4155,1042,268
102449,4155,1042,268
102450,4155,1042,268
102451,4155,1042,268
102452,4155,1042,268
102453,4156,1043,269
102454,4156,1043,269
102455,4156,1043,269
102456,4156,1043,269
102457,4156,1043,269
102458,4157,1043,269
102459,4157,1043,269
102460,4157,1043,269
102461,4157,1043,269
102462,4157,1043,269
102463,4158,1044,269
102464,4158,1044,269
102465,4158,1044,269
102466,4158,1044,269
102467,4158,1044,269
102468,4159,1044,269
102469,4159,1044,269
102470,4159,1044,269
102471,4159,1044,269
102472,4159,1044,269
102473,4160,1045,270
102474,4160,1045,270
102475,4160,1045,270
102476,4160,1045,270
102477,4160,1045,270
102478,4161,1045,270
102479,4161,1045,270
102480,4161,1045,270
102481,4161,1045,270
102482,4161,1045,270
102483,4162,1046,270
102484,4162,1046,270
102485,4162,1046,270
102486,4162,1046,270
102487,4162,1046,270
102488,4163,1046,270
102489,4163,1046,270
102490,4163,1046,270
102491,4163,1046,270
102492,4163,1046,270
102493,4164,1047,271
102494,4164,1047,271
102495,4164,1047,271
102496,4164,1047,271
102497,4164,1047,271
102498,4165,1047,271
102499,4165,1047,271
102500,4165,1047,271
102763,4127,1028,261
102764,4127,1028,261
102765,4128,1029,262
102766,4128,1029,262
102767,4128,1029,262
102768,4128,1029,262
102769,4128,1029,262
102770,4129,1029,262
102771,4129,1029,262
102772,4129,1029,262
102773,4129,1029,262
102774,4129,1029,262
102775,4130,1030,262
102776,4130,1030,262
102777,4130,1030,262
102778,4130,1030,262
102779,4130,1030,262
102780,4131,1030,262
102781,4131,1030,262
102782,4131,1030,262
102783,4131,1030,262
102784,4131,1030,262
102785,4132,1031,263
102786,4132,1031,263
102787,4132,1031,263
102788,4132,1031,263
102789,4132,1031,263
102790,4133,1031,263
102791,4133,1031,263
102792,4133,1031,263
102793,4133,1031,263
102794,4133,1031,263
102795,4134,1032,263
102796,4134,1032,263
102797,4134,1032,263
102798,4134,1032,263
102799,4134,1032,263
102800,4135,1032,263
102801,4135,1032,263
102802,4135,1032,263
102803,4135,1032,263
102804,4135,1032,263
102805,4136,1033,264
102806,4136,1033,264
102807,4136,1033,264
102808,4136,1033,264
102809,4136,1033,264
102810,4137,1033,264
102811,4137,1033,264
102812,4137,1033,264
102813,4137,1033,264
102814,4137,1033,264
102815,4138,1034,264
102816,4138,1034,264
102817,4138,1034,264
102818,4138,1034,264
102819,4138,1034,264
102820,4139,1034,264
102821,4139,1034,264
102822,4139,1034,264
102823,4139,1034,264
102824,4139,1034,264
102825,4140,1035,265
102826,4140,1035,265
102827,4140,1035,265
102828,4140,1035,265
102829,4140,1035,265
102830,4141,1035,265
102831,4141,1035,265
102832,4141,1035,265
102833,4141,1035,265
102834,4141,1035,265
102835,4142,1036,265
102836,4142,1036,265
102837,4142,1036,265
102838,4142,1036,265
102839,4142,1036,265
102840,4143,1036,265
102841,4143,1036,265
102842,4143,1036,265
102843,4143,1036,265
102844,4143,1036,265
102845,4144,1037,266
102846,4144,1037,266
102847,4144,1037,266
102848,4144,1037,266
102849,4144,1037,266
102850,4145,1037,266
102851,4145,1037,266
102852,4145,1037,266
102853,4145,1037,266
102854,4145,1037,266
102855,4146,1038,266
102856,4146,1038,266
102857,4146,1038,266
102858,4146,1038,266
102859,4146,1038,266
102860,4147,1038,266
102861,4147,1038,266
102862,4147,1038,266
102863,4147,1038,266
102864,4147,1038,266
102865,4148,1039,267
102866,4148,1039,267
102867,4148,1039,267
102868,4148,1039,267
102869,4148,1039,267
102870,4149,1039,267
102871,4149,1039,267
102872,4149,1039,267
102873,4149,1039,267
102874,4149,1039,267
102875,4150,1040,267
102876,4150,1040,267
102877,4150,1040,267
102878,4150,1040,267
102879,4150,1040,267
102880,4151,1040,267
102881,4151,1040,267
102882,4151,1040,267
102883,4151,1040,267
102884,4151,1040,267
102885,4152,1041,268
102886,4152,1041,268
102887,4152,1041,268
102888,4152,1041,268
102889,4152,1041,268
102890,4153,1041,268
102891,4153,1041,268
102892,4153,1041,268
102893,4153,1041,268
102894,4153,1041,268
102895,4154,1042,268
102896,4154,1042,268
102897,4154,1042,268
102898,4154,1042,268
102899,4154,1042,268
102900,4155,1042,268
102901,4155,1042,268
102902,4155,1042,268
102903,4155,1042,268
102904,4155,1042,268
102905,4156,1043,269
102906,4156,1043,269
102907,4156,1043,269
102908,4156,1043,269
102909,4156,1043,269
102910,4157,1043,269
102911,4157,1043,269
102912,4157,1043,269
102913,4157,1043,269
102914,4157,1043,269
102915,4158,1044,269
102916,4158,1044,269
102917,4158,1044,269
102918,4158,1044,269
102919,4158,1044,269
102920,4159,1044,269
102921,4159,1044,269
102922,4159,1044,269
102923,4159,1044,269
102924,4159,1044,269
102925,4160,1045,270
102926,4160,1045,270
102927,4160,1045,270
102928,4160,1045,270
102929,4160,1045,270
102930,4161,1045,270
102931,4161,1045,270
102932,4161,1045,270
102933,4161,1045,270
102934,4161,1045,270
102935,4162,1046,270
102936,4162,1046,270
102937,4162,1046,270
102938,4162,1046,270
102939,4162,1046,270
102940,4163,1046,270
102941,4163,1046,270
102942,4163,1046,270
102943,4163,1046,270
102944,4163,1046,270
102945,4164,1047,271
102946,4164,1047,271
102947,4164,1047,271
102948,4164,1047,271
102949,4164,1047,271
102950,4165,1047,271
102951,4165,1047,271
102952,4165,1047,271
102953,4165,1047,271
103218,4128,1029,262
103219,4128,1029,262
103220,4128,1029,262
103221,4128,1029,262
103222,4129,1029,262
103223,4129,1029,262
103224,4129,1029,262
103225,4129,1029,262
103226,4129,1029,262
103227,4130,1030,262
103228,4130,1030,262
103229,4130,1030,262
103230,4130,1030,262
103231,4130,1030,262
103232,4131,1030,262
103233,4131,1030,262
103234,4131,1030,262
103235,4131,1030,262
103236,4131,1030,262
103237,4132,1031,263
103238,4132,1031,263
103239,4132,1031,263
103240,4132,1031,263
103241,4132,1031,263
103242,4133,1031,263
103243,4133,1031,263
103244,4133,1031,263
103245,4133,1031,263
103246,4133,1031,263
103247,4134,1032,263
103248,4134,1032,263
103249,4134,1032,263
103250,4134,1032,263
103251,4134,1032,263
103252,4135,1032,263
103253,4135,1032,263
103254,4135,1032,263
103255,4135,1032,263
103256,4135,1032,263
103257,4136,1033,264
103258,4136,1033,264
103259,4136,1033,264
103260,4136,1033,264
103261,4136,1033,264
103262,4137,1033,264
103263,4137,1033,264
103264,4137,1033,264
103265,4137,1033,264
103266,4137,1033,264
103267,4138,1034,264
103268,4138,1034,264
103269,4138,1034,264
103270,4138,1034,264
103271,4138,1034,264
103272,4139,1034,264
103273,4139,1034,264
103274,4139,1034,264
103275,4139,1034,264
103276,4139,1034,264
103277,4140,1035,265
103278,4140,1035,265
103279,4140,1035,265
103280,4140,1035,265
103281,4140,1035,265
103282,4141,1035,265
103283,4141,1035,265
103284,4141,1035,265
103285,4141,1035,265
103286,4141,1035,265
103287,4142,1036,265
103288,4142,1036,265
103289,4142,1036,265
103290,4142,1036,265
103291,4142,1036,265
103292,4143,1036,265
103293,4143,1036,265
103294,4143,1036,265
103295,4143,1036,265
103296,4143,1036,265
103297,4144,1037,266
103298,4144,1037,266
103299,4144,1037,266
103300,4144,1037,266
103301,4144,1037,266
103302,4145,1037,266
103303,4145,1037,266
103304,4145,1037,266
103305,4145,1037,266
103306,4145,1037,266
103307,4146,1038,266
103308,4146,1038,266
103309,4146,1038,266
103310,4146,1038,266
103311,4146,1038,266
103312,4147,1038,266
103313,4147,1038,266
103314,4147,1038,266
103315,4147,1038,266
103316,4147,1038,266
103317,4148,1039,267
103318,4148,1039,267
103319,4148,1039,267
103320,4148,1039,267
103321,4148,1039,267
103322,4149,1039,267
103323,4149,1039,267
103324,4149,1039,267
103325,4149,1039,267
103326,4149,1039,267
103327,4150,1040,267
103328,4150,1040,267
103329,4150,1040,267
103330,4150,1040,267
103331,4150,1040,267
103332,4151,1040,267
103333,4151,1040,267
103334,4151,1040,267
103335,4151,1040,267
103336,4151,1040,267
103337,4152,1041,268
103338,4152,1041,268
103339,4152,1041,268
103340,4152,1041,268
103341,4152,1041,268
103342,4153,1041,268
103343,4153,1041,268
103344,4153,1041,268
103345,4153,1041,268
103346,4153,1041,268
103347,4154,1042,268
103348,4154,1042,268
103349,4154,1042,268
103350,4154,1042,268
103351,4154,1042,268
103352,4155,1042,268
103353,4155,1042,268
103354,4155,1042,268
103355,4155,1042,268
103356,4155,1042,268
103357,4156,1043,269
103358,4156,1043,269
103359,4156,1043,269
103360,4156,1043,269
103361,4156,1043,269
103362,4157,1043,269
103363,4157,1043,269
103364,4157,1043,269
103365,4157,1043,269
103366,4157,1043,269
103367,4158,1044,269
103368,4158,1044,269
103369,4158,1044,269
103370,4158,1044,269
103371,4158,1044,269
103372,4159,1044,269
103373,4159,1044,269
103374,4159,1044,269
103375,4159,1044,269
103376,4159,1044,269
103377,4160,1045,270
103378,4160,1045,270
103379,4160,1045,270
103380,4160,1045,270
103381,4160,1045,270
103382,4161,1045,270
103383,4161,1045,270
103384,4161,1045,270
103385,4161,1045,270
103386,4161,1045,270
103387,4162,1046,270
103388,4162,1046,270
103389,4162,1046,270
103390,4162,1046,270
103391,4162,1046,270
103392,4163,1046,270
103393,4163,1046,270
103394,4163,1046,270
103395,4163,1046,270
103396,4163,1046,270
103397,4164,1047,271
103398,4164,1047,271
103399,4164,1047,271
103400,4164,1047,271
103401,4164,1047,271
103402,4165,1047,271
103403,4165,1047,271
103404,4165,1047,271
103405,4165,1047,271
103671,4128,1029,262
103672,4128,1029,262
103673,4128,1029,262
103674,4129,1029,262
103675,4129,1029,262
103676,4129,1029,262
103677,4129,1029,262
103678,4129,1029,262
103679,4130,1030,262
103680,4130,1030,262
103681,4130,1030,262
103682,4130,1030,262
103683,4130,1030,262
103684,4131,1030,262
103685,4131,1030,262
103686,4131,1030,262
103687,4131,1030,262
103688,4131,1030,262
103689,4132,1031,263
103690,4132,1031,263
103691,4132,1031,263
103692,4132,1031,263
103693,4132,1031,263
103694,4133,1031,263
103695,4133,1031,263
103696,4133,1031,263
103697,4133,1031,263
103698,4133,1031,263
103699,4134,1032,263
103700,4134,1032,263
103701,4134,1032,263
103702,4134,1032,263
103703,4134,1032,263
103704,4135,1032,263
103705,4135,1032,263
103706,4135,1032,263
103707,4135,1032,263
103708,4135,1032,263
103709,4136,1033,264
103710,4136,1033,264
103711,4136,1033,264
103712,4136,1033,264
103713,4136,1033,264
103714,4137,1033,264
103715,4137,1033,264
103716,4137,1033,264
103717,4137,1033,264
103718,4137,1033,264
103719,4138,1034,264
103720,4138,1034,264
103721,4138,1034,264
103722,4138,1034,264
103723,4138,1034,264
103724,4139,1034,264
103725,4139,1034,264
103726,4139,1034,264
103727,4139,1034,264
103728,4139,1034,264
103729,4140,1035,265
103730,4140,1035,265
103731,4140,1035,265
103732,4140,1035,265
103733,4140,1035,265
103734,4141,1035,265
103735,4141,1035,265
103736,4141,1035,265
103737,4141,1035,265
103738,4141,1035,265
103739,4142,1036,265
103740,4142,1036,265
103741,4142,1036,265
103742,4142,1036,265
103743,4142,1036,265
103744,4143,1036,265
103745,4143,1036,265
103746,4143,1036,265
103747,4143,1036,265
103748,4143,1036,265
103749,4144,1037,266
103750,4144,1037,266
103751,4144,1037,266
103752,4144,1037,266
103753,4144,1037,266
103754,4145,1037,266
103755,4145,1037,266
103756,4145,1037,266
103757,4145,1037,266
103758,4145,1037,266
103759,4146,1038,266
103760,4146,1038,266
103761,4146,1038,266
103762,4146,1038,266
103763,4146,1038,266
103764,4147,1038,266
103765,4147,1038,266
103766,4147,1038,266
103767,4147,1038,266
103768,4147,1038,266
103769,4148,1039,267
103770,4148,1039,267
103771,4148,1039,267
103772,4148,1039,267
103773,4148,1039,267
103774,4149,1039,267
103775,4149,1039,267
103776,4149,1039,267
103777,4149,1039,267
103778,4149,1039,267
103779,4150,1040,267
103780,4150,1040,267
103781,4150,1040,267
103782,4150,1040,267
103783,4150,1040,267
103784,4151,1040,267
103785,4151,1040,267
103786,4151,1040,267
103787,4151,1040,267
103788,4151,1040,267
103789,4152,1041,268
103790,4152,1041,268
103791,4152,1041,268
103792,4152,1041,268
103793,4152,1041,268
103794,4153,1041,268
103795,4153,1041,268
103796,4153,1041,268
103797,4153,1041,268
103798,4153,1041,268
103799,4154,1042,268
103800,4154,1042,268
103801,4154,1042,268
103802,4154,1042,268
103803,4154,1042,268
103804,4155,1042,268
103805,4155,1042,268
103806,4155,1042,268
103807,4155,1042,268
103808,4155,1042,268
103809,4156,1043,269
103810,4156,1043,269
103811,4156,1043,269
103812,4156,1043,269
103813,4156,1043,269
103814,4157,1043,269
103815,4157,1043,269
103816,4157,1043,269
103817,4157,1043,269
103818,4157,1043,269
103819,4158,1044,269
103820,4158,1044,269
103821,4158,1044,269
103822,4158,1044,269
103823,4158,1044,269
103824,4159,1044,269
103825,4159,1044,269
103826,4159,1044,269
103827,4159,1044,269
103828,4159,1044,269
103829,4160,1045,270
103830,4160,1045,270
103831,4160,1045,270
103832,4160,1045,270
103833,4160,1045,270
103834,4161,1045,270
103835,4161,1045,270
103836,4161,1045,270
103837,4161,1045,270
103838,4161,1045,270
103839,4162,1046,270
103840,4162,1046,270
103841,4162,1046,270
103842,4162,1046,270
103843,4162,1046,270
103844,4163,1046,270
103845,4163,1046,270
103846,4163,1046,270
103847,4163,1046,270
103848,4163,1046,270
103849,4164,1047,271
103850,4164,1047,271
103851,4164,1047,271
103852,4164,1047,271
103853,4164,1047,271
103854,4165,1047,271
103855,4165,1047,271
103856,4165,1047,271
103857,4165,1047,271
104123,4219,1075,262
104124,4219,1075,262
104125,4219,1075,262
104126,4220,1075,262
104127,4220,1075,262
104128,4220,1075,262
104129,4220,1075,262
104130,4220,1075,262
104131,4221,1076,262
104132,4221,1076,262
104133,4221,1076,262
104134,4221,1076,262
104135,4221,1076,262
104136,4222,1076,262
104137,4222,1076,262
104138,4222,1076,262
104139,4222,1076,262
104140,4222,1076,262
104141,4223,1077,263
104142,4223,1077,263
104143,4223,1077,263
104144,4223,1077,263
104145,4223,1077,263
104146,4224,1077,263
104147,4224,1077,263
104148,4224,1077,263
104149,4224,1077,263
104150,4224,1077,263
104151,4225,1078,263
104152,4225,1078,263
104153,4225,1078,263
104154,4225,1078,263
104155,4225,1078,263
104156,4226,1078,263
104157,4226,1078,263
104158,4226,1078,263
104159,4226,1078,263
104160,4226,1078,263
104161,4227,1079,264
104162,4227,1079,264
104163,4227,1079,264
104164,4227,1079,264
104165,4227,1079,264
104166,4228,1079,264
104167,4228,1079,264
104168,4228,1079,264
104169,4228,1079,264
104170,4228,1079,264
104171,4229,1080,264
104172,4229,1080,264
104173,4229,1080,264
104174,4229,1080,264
104175,4229,1080,264
104176,4230,1080,264
104177,4230,1080,264
104178,4230,1080,264
104179,4230,1080,264
104180,4230,1080,264
104181,4231,1081,265
104182,4231,1081,265
104183,4231,1081,265
104184,4231,1081,265
104185,4231,1081,265
104186,4232,1081,265
104187,4232,1081,265
104188,4232,1081,265
104189,4232,1081,265
104190,4232,1081,265
104191,4233,1082,265
104192,4233,1082,265
104193,4233,1082,265
104194,4233,1082,265
104195,4233,1082,265
104196,4234,1082,265
